all
0.0004280000000000117
0.00014399999999997748
0.0008230000000000182
0.00016299999999999648
0.00011900000000000799
0.0011079999999999979
9.899999999998799e-05
0.02898300000000001
0.0019429999999999725
0.00015100000000004
9.099999999997999e-05
0.00015900000000002024
0.0010189999999999921
0.00010299999999996423
0.00016000000000002124
0.00042299999999997895
0.00041600000000002746
9.300000000000974e-05
0.00010599999999999499
0.00012199999999998323
0.00033099999999999796
7.299999999998974e-05
8.900000000000574e-05
7.80000000000225e-05
0.00011699999999997823
0.00040600000000001746
0.0006939999999999724
0.00010800000000002474
4.499999999998949e-05
0.0008400000000000074
0.00042399999999997995
0.0006000000000000172
0.07938200000000004
0.0020609999999999795
0.0004959999999999409
0.000490000000000046
0.0014419999999999988
0.0006979999999999764
0.0004330000000000167
0.0005990000000000162
0.00020999999999998797
0.00044800000000000395
0.00013699999999999823
0.0003830000000000222
0.0003529999999999367
9.40000000000385e-05
0.00027399999999999647
0.00021799999999999597
0.0003369999999999762
9.500000000006725e-05
0.00014699999999995272
0.00042400000000003546
0.0005389999999999562
0.00046800000000002395
0.00047799999999997844
0.00036000000000002697
0.0007500000000000284
0.0006239999999999579
0.0003009999999999957
0.0006850000000000467
0.0009279999999999289
0.0006440000000000334
