peak_time
0.18096399999999999
0.181288
0.181387
0.181551
0.18188
0.18304499999999999
0.183997
0.21259
0.21289599999999997
0.213052
0.213219
0.213638
0.214611
0.215136
0.215592
0.216073
0.216295
0.216384
0.21687499999999998
0.21711599999999998
0.217246
0.217318
0.21756999999999999
0.217801
0.219931
0.224352
0.225615
0.231957
0.265071
0.26664
0.26711999999999997
0.272542
0.275339
0.278231
0.27879
0.279162
0.27973899999999996
0.280416
0.280791
0.281049
0.28118299999999996
0.28132199999999996
0.281525
0.281804
0.28187799999999996
0.28203999999999996
0.282242
0.28288199999999997
0.283265
0.28365799999999997
0.28417499999999996
0.284817
0.285373
0.285873
0.286242
0.286748
0.287303
0.288383
0.288716
0.289304
0.289554
0.29012
0.290581
0.291348
0.29197799999999996
0.292975
0.29460299999999995
0.295215
