171,0.005847952840999197,0.004293109558107097
758,0.0017035775357966305,0.00014181183208140583
1531,0.0015070392529116035,0
1856,0.003076923044735551,0.0014702350478458942
2163,0.003257329028184767,0.0015511281610526878
2394,0.004329004143631991,0.002500249207223204
2832,0.0022831050672332733,0.0004214961718478956
3194,0.0027624309125711993,0.0008400562052113197
3792,0.00188173633259803,0
4736,0.0017149410739764118,0
4931,0.005128204822169103,0.00327700361739633
6459,0.0014924975099635679,0
6684,0.004444444225040862,0.0028170671115683374
7138,0.0022026432009020847,0.0005301964726947992
7541,0.002481389573985398,0.0007493300221489228
7931,0.0025641025578679527,0.0007723796733609374
8313,0.002617801033128573,0.0007680198780557961
8896,0.0018236265157100008,0
9106,0.004761904418545546,0.0028126657105082076
9578,0.002118644128388836,0.0001614817539712505
9821,0.00411522617443114,0.002052818463500196
10181,0.0027777778103858773,0.0006685921378651543
10548,0.0027247956379640097,0.0005754846994768208
10989,0.0022675736908989073,0.00011530640260008128
11579,0.0020877136202033368,0
11698,0.008403358298052319,0.006158526698780004
11979,0.0035587191385728564,0.0012419446646339703
13563,0.001807189883080622,0
13720,0.006369426044292758,0.004413978806254147
14441,0.0018614987405033724,0
14577,0.007352939468868834,0.005335975692170889
14999,0.0023696683889291295,0.00032966477202344313
15214,0.004651162575580016,0.0024972944435881625
15462,0.0040322587010746345,0.0017854483992705262
15558,0.010416659764883172,0.008004935886351263
16080,0.002350321337586801,0
16261,0.005524861255022294,0.003056761082900107
16691,0.0024482282263088655,0
17022,0.0030211480148317044,0.0005393243680197848
17358,0.002976190450538944,0.000465728093594527
18005,0.0023746769463940344,0
18149,0.00694444315078498,0.0044332158641932
18787,0.0023798963903511007,0
19358,0.0022977588363325644,0
19584,0.004424778505133247,0.0020302911459115286
20103,0.002336387528481906,0
20306,0.004926107979926538,0.002482878419586081
20777,0.0024044651512677424,0
21081,0.003289473623594788,0.0008343737054678947
21532,0.0024255029702983694,0
22644,0.002083924301046244,0
23036,0.002551020387741044,0.00043635153793659677
23578,0.0020756409163636257,0
23812,0.004273504136242263,0.002094419093694738
24061,0.004016064333633781,0.001745816302935214
24267,0.004854368681233283,0.0024760013597629684
24946,0.00224423790248855,0
25719,0.0020860110152792093,0
26277,0.0020431372310047028,0
26703,0.0023474178405885585,0.0002852441859520985
27088,0.002597402587743073,0.0004996218506761447
27718,0.0020223698696326302,0
28270,0.0019891582260774844,0
28851,0.0019475727494119416,0
29309,0.00218340613459489,0.00022191649878556435
29554,0.004081632488764069,0.002015994741672167
29921,0.0027247956549059957,0.0006157615703270145
30556,0.0020300507391658763,0
30995,0.0022779043111891893,0.00023334616685339514
32102,0.0017851386976644812,0
32945,0.0016714562437914078,0
33290,0.0028985506845434694,0.0011459047353012406
33776,0.0020576131874407012,0.0002835519339099327
34123,0.0028818443470458345,0.001034641457402771
34730,0.0018120722248671029,0
35795,0.001615814716461374,0
36088,0.0034129692021322147,0.001693103329791292
36702,0.0016976326974833453,0
37229,0.0018975332026384653,0.0001880585007629572
38132,0.0015878160810231657,0
38744,0.0016339869267747655,0.000051559329004052184
39244,0.0019999999984420033,0.0003842552786528068
40264,0.001473333050716612,0
42703,0.0010046271338541586,0
43053,0.002857142847422266,0.0017253359417210015
45373,0.0008219156697902982,0
48810,0.0004989078721219877,0
49219,0.002444987770805016,0.001790871250079311
50583,0.0007331377827457114,0.0000831866640121406
51273,0.0014492753869081352,0.000702700867309098
52594,0.0007570022971018492,0.000031273579206935876
58875,0.0002471344482174819,0
59774,0.0011123469143924601,0.0007309317583499579
61440,0.0006002400505658097,0.0001820509789339838
62215,0.001290322567866737,0.000753659056080222
63065,0.001176470610470312,0.0005494289253182436
63409,0.002906976702372132,0.0021246605536183604
63943,0.0018726591754786416,0.000982739915513481
64736,0.0012610340691715355,0.0003279313841846494
64894,0.0063291135123244085,0.005219273689228292
65048,0.006493505868527141,0.005211681076861372
65423,0.0026666667681937194,0.0012849239903782036
65812,0.0025706940787925633,0.0011010798484840686
66582,0.00142977535811441,0
