peak_time
0.181052
0.18136599999999997
0.181436
0.181635
0.181707
0.18179
0.182143
0.18309199999999998
0.183607
0.184968
0.21109699999999998
0.211245
0.213775
0.213887
0.214142
0.21456599999999998
0.21461799999999998
0.21609799999999998
0.216195
0.21645999999999999
0.21670099999999998
0.216818
0.217388
0.21754899999999996
0.217662
0.217993
0.21909599999999999
0.220548
0.23108299999999998
0.27946
0.28029899999999996
0.281024
0.28169
0.282332
0.28243799999999997
0.283096
0.283222
0.283319
0.283533
0.283699
0.283875
0.284099
0.284367
0.284439
0.284684
0.28491299999999997
0.28503599999999996
0.28520599999999996
0.285324
0.285509
0.285699
0.28578
0.28619799999999995
0.28671199999999997
0.28684299999999996
0.28739099999999995
0.287474
0.287554
0.287984
0.288497
0.289052
0.289613
0.290186
0.29085799999999995
0.291385
0.291842
0.29231799999999997
0.293568
0.294251
0.29584999999999995
0.296961
