peak_time
0.180975
0.18143399999999998
0.181508
0.181642
0.181797
0.181873
0.181983
0.182167
0.182247
0.182451
0.182578
0.183134
0.183361
0.183524
0.183661
0.183775
0.183974
0.18417299999999998
0.18473599999999998
0.185072
0.185216
0.185367
0.185579
0.186077
0.186928
0.187999
0.18850499999999998
0.205645
0.20968199999999998
0.20982599999999998
0.20996299999999998
0.210108
0.210302
0.210499
0.21056599999999998
0.210679
0.210782
0.210887
0.210997
0.21115799999999998
0.21125
0.21165299999999998
0.21173999999999998
0.21182399999999998
0.212002
0.212162
0.212347
0.212571
0.212667
0.21281299999999997
0.21336
0.213466
0.21360099999999999
0.213808
0.213899
0.21398899999999998
0.21416
0.214305
0.214361
0.214445
0.214652
0.21480899999999997
0.21487
0.21495399999999998
0.215054
0.215217
0.215293
0.21537699999999999
0.215523
0.215633
0.21585
0.21608499999999997
0.216169
0.216333
0.216444
0.216592
0.21677
0.216856
0.217159
0.21726399999999998
0.217408
0.217739
0.217966
0.21806599999999998
0.21811799999999998
0.21831899999999999
0.218967
0.21976
0.219935
0.22050799999999998
0.22076099999999999
0.22230299999999997
0.22283599999999998
0.223285
0.223851
0.226896
0.22693000000000002
0.22708499999999998
0.22741
0.228962
0.229203
0.229507
0.229601
0.22972599999999999
0.230154
0.230651
0.230923
0.232319
0.2324
0.23273899999999997
0.233669
0.233955
0.234802
0.23521999999999996
0.235483
0.23552
0.23621799999999998
0.23681799999999997
0.236923
0.23729299999999998
0.239178
0.23981999999999998
0.24084299999999997
0.242249
0.24317
0.244528
0.24462099999999998
0.248831
0.24902799999999997
0.25198699999999996
0.26006399999999996
0.264776
0.269695
0.273221
0.274441
0.277413
0.2789690000000001
0.283062
0.284591
0.285676
0.28576
0.286856
0.287481
0.28796299999999997
0.288528
0.28885799999999995
0.289297
0.28976199999999996
0.290201
0.290675
0.291002
0.291328
0.291405
0.291813
0.29187799999999997
0.292232
0.29232899999999995
0.293037
0.293652
0.29394699999999996
0.294188
0.29436399999999996
0.294483
0.294641
0.29488099999999995
0.294999
0.29514399999999996
0.295355
0.295478
0.295643
0.295878
0.29613
0.296301
0.29659
0.296815
0.296904
0.297143
0.29735999999999996
0.297523
0.297865
0.29796
0.298381
0.29891
0.299542
0.300111
0.300685
0.301135
0.301558
0.30187200000000003
0.301988
0.30222099999999996
0.30275799999999997
0.303389
0.303857
0.30407399999999996
0.30440199999999995
0.304894
0.304975
0.305401
0.306019
0.30740599999999996
0.307481
0.30780799999999997
0.307922
0.308067
0.311046
0.311254
0.31394299999999997
0.31687299999999996
0.31847499999999995
0.32157899999999995
0.324809
0.329608
